customer_tweet_id,customer_text,expected_intent,predicted_intent,draft_reply,decision,decision_reason,evidence_1_customer,evidence_1_support,evidence_1_similarity,evidence_2_customer,evidence_2_support,evidence_2_similarity,evidence_3_customer,evidence_3_support,evidence_3_similarity
335253,"@195913 @115858 My entire phone is glitchy, every now and then it freezes and I can’t even use standby button",device_issue,device_issue,Sorry you're having trouble with this. We'd be happy to look into it further. Please send us a DM so we can get more details and help you.,ESCALATE,Historical evidence is only moderate (similarity=0.286); human review is safer.,@AppleSupport This is appearing every now and then https://t.co/fxxcEkNVnO,@239557 Okay. Let us help you get this sorted out. Join us in DM so we can better assist you: https://t.co/GDrqU2kzhr,0.28631082662595886,Why this alert every now and then? @AppleSupport https://t.co/ElUXUrwfVX,@455842 Let's investigate what's happening here. Meet us in DM with which iPhone you own. https://t.co/GDrqU22YpT,0.2727875193783995,"@AppleSupport hi since I updated my phone it freezes a lot. I would tap an app it does not open properly, it freezes and then it crashes",@607968 We're happy to look into this with you. Please join us in DM and let us know which iOS version is currently installed. https://t.co/GDrqU22YpT,0.2520197408159193
559156,I can’t believe I’m forced to either format my iphone or buy an X with the latest update. @115858 ???,ios_update,order_purchase,"Sorry you're experiencing this issue. Based on similar Apple Support cases, we'd recommend continuing with Apple Support so the issue can be investigated further.",ESCALATE,"Purchase, refund, and order issues may require transaction-specific support.",@AppleSupport iPhone 7plus with the latest update,"@680767 Great, thanks. Can you tell us which steps you've tried so far? This way we won't have you do any steps over again.",0.2462661530614898,@AppleSupport IPhone 7+ and the latest update,@272908 DM us using the link below. We'll work with you from there. https://t.co/GDrqU22YpT,0.2210676443219685,@AppleSupport I got the latest update,@490505 OK.  Let's take this conversation to DM. https://t.co/GDrqU22YpT,0.20009361341010562
1168451,@AppleSupport Battery was on 59% phone hot plugged in 2 mins later battery on 78%??????,battery_charging,battery_charging,Sorry you're having trouble with this. We'd be happy to look into it further. Please send us a DM so we can get more details and help you.,ESCALATE,Historical evidence is only moderate (similarity=0.303); human review is safer.,@AppleSupport 59%,@182713 We know having a reliable battery is important. Would you join us in DM please? We'd like to start troubleshooting with you. https://t.co/GDrqU22YpT,0.303209473253939,@AppleSupport Battery 🔋,@207588 Let's take this to DM so we can better assist you. https://t.co/GDrqU22YpT,0.29317140123824376,"11 mins later, on 31%
@AppleSupport wtf bruh.",@421939 Let's look into this together. Are you using the USB cable and adapter that came with your iPhone or a different one?,0.26569171093330457
382518,@AppleSupport iphone 6,device_issue,device_issue,Sorry you're having trouble with this. We'd be happy to look into it further. Please send us a DM so we can get more details and help you.,AUTO-HANDLE,Strong historical evidence was found (similarity=1.000) for this support issue.,@AppleSupport iPhone 7,@500456 Have you updated it to iOS 11.0.3? https://t.co/80YRnjDFDk Send us a DM and let us know. https://t.co/GDrqU22YpT,1.0,@AppleSupport iPhone 7,@396579 Are you currently running iOS 11.0.3? You can check in Settings &gt; General &gt; About,1.0,@AppleSupport iPhone 6,@518052 Let's look at this closer. Please DM us. https://t.co/GDrqU22YpT,1.0
761295,@AppleSupport still having this problem with iMessage even after the latest update which came out today https://t.co/V5oBQT7lv9,app_issue,ios_update,"Sorry you're experiencing this issue. Based on similar Apple Support cases, we'd recommend continuing with Apple Support so the issue can be investigated further.",ESCALATE,Historical evidence is only moderate (similarity=0.291); human review is safer.,@AppleSupport The general release that came out today.,@770544 To make sure we understand. Are you changing the date of an event? Or just swiping through the dates?,0.29137948371105804,@AppleSupport Still having issues,@308542 Which iPhone are you using? Provide us more details so we can see how we can be of assistance.,0.28924754964352817,why are we still having this problem @115858 ?? https://t.co/br7xX2LgiO,"@308925 We recently released an iOS update, 11.1.1, that contains a fix for autocorrect issues. Let’s be sure to back up your device prior to updating. How to back up: https://t.co/4f8hwT5to6",0.2830416360454813
2412989,"Legit never agreed w/ a tweet more. Yo @115858 I’ve been w/ y’all since the 1st iPhone EVER &amp; iOS 11 has KILLED my iPhone 6. 128g &amp; it runs like total crap- crashing, freezing, totally unresponsive. Come on y’all, we can’t all afford a new phone just bc new software comes out. https://t.co/8ssdcarWLz",device_issue,device_issue,Sorry you're having trouble with this. We'd be happy to look into it further. Please send us a DM so we can get more details and help you.,ESCALATE,Historical evidence is weak (similarity=0.194).,@115858 this update has killed my phone,@355312 We're here to help. Let's take this to DM so we can better assist you. https://t.co/GDrqU22YpT,0.19396944034968178,Hey @115858 your new update has killed my phone if it’s battery life. Come on.,@167171 We want to help. Which iOS version is your device currently running? You can locate this under Settings &gt; General &gt; About.,0.18867289217338365,@AppleSupport will there be a software update soon? bc 11.0.3 has killed my 7 plus 👏🏼👏🏼👏🏼,@432095 Let’s work together to get your iPhone 7 Plus back on track. Could you let us know more details via a DM? We’ll go from there. https://t.co/GDrqU22YpT,0.17995294690304367
1616884,"@AppleSupport 11.1.2
There are many small issues like this. And I won't restart my phone 5 times a day for all this problems. Make it is better.
iOS 11 sucks on iPhone, a lot of lag or I can say it freezes my iPhone 7.",device_issue,device_issue,"Sorry you're experiencing this issue. Based on similar Apple Support cases, we'd recommend continuing with Apple Support so the issue can be investigated further.",ESCALATE,Historical evidence is weak (similarity=0.198).,IOS 11.0.2 on i7 https://t.co/50Yspj6uYR I7P is slow and there are many lags.I can't use phone.This is my last Iphone. @applesupport 11.0.1,@179137 Let's work together to get things running smoothly. What apps are being used when the behavior is most noticeable?,0.1982833052629771,@AppleSupport sir.Upgraded to iOS 11.It is draining my phone battery and there is lot of lag . Expecting more reliability .,@390934 We can work toward a solution together. Let's get started in DM. https://t.co/GDrqU22YpT,0.19589814074639683,@AppleSupport ios 11 sucks. It have a lot of bugs on iPhone SE,@795099 We’re happy to help with any complications you’re facing. Could you let us know more details via a DM. We’ll move forward from there. https://t.co/GDrqU22YpT,0.19546725941779225
2557337,Is anyone having trouble downloading music on @115948 ? Been trying for 2 days now. @AppleSupport,music_media,music_media,Sorry you're having trouble with this. We'd be happy to look into it further. Please send us a DM so we can get more details and help you.,ESCALATE,Historical evidence is only moderate (similarity=0.340); human review is safer.,Anyone else having trouble downloading apps on iPhone 7 @AppleSupport,"@810957 We want to make sure you're able to downloads apps for your iPhone. What happens when you try to install an app? Are you getting an error message? Along with that, which version of iOS is currently installed? Let us know the answers via DM. https://t.co/GDrqU22YpT",0.3404428636841921,@AppleSupport @118721 @115948 why am I having trouble downloading #FridayOnElmStreet,"@151805 Hey there. We'd love to help. First off, what do you see when you try to download that album? What type of device are you using? Let us know. We'll figure it out.",0.32343450214361025,Is anyone having issues with Apple Music? @115858 @115948,@136054 Hey there. Help is here! Let's talk about your Apple Music. DM us and share what you're experiencing to get started: https://t.co/GDrqU22YpT,0.28555975634028463
1557350,@115858 really needs to patch this keyboard issue I️,device_issue,device_issue,Sorry you're having trouble with this. We'd be happy to look into it further. Please send us a DM so we can get more details and help you.,ESCALATE,Historical evidence is only moderate (similarity=0.438); human review is safer.,Ok @115858 really needs to fix this glitch,@508133 Let us know which issue you’re experiencing in DM. We’ll continue working with you there. https://t.co/GDrqU22YpT,0.4375654322157152,@115858 really needs to fix this whole “A ?” thing,@645429 We've just released an update to fix this. We do recommend creating a current backup of the data on your device before updating. Here's more about the new update: https://t.co/xU1AGHStV6 Let us know if this helps.,0.4217258514350623,@115858 really needs to fix this question mark glitch.,@511044 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,0.4026614074139756
2072151,FIX THIS SHIT @AppleSupport,other_support,other_support,"Sorry you're experiencing this issue. Please make sure your device is running the latest available software update. If the issue continues, please contact Apple Support with more details.",AUTO-HANDLE,Strong historical evidence was found (similarity=1.000) for this support issue.,I️ I️ I️ I️ I️ I️.... Fix this shit @AppleSupport 😒,@526312 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,1.0000000000000002,FIX THIS I️ SHIT @AppleSupport,@374457 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,1.0000000000000002,Fix this shit @AppleSupport,@707798 We'd like to help. Please let us know a bit more about what's going on in DM and we'll continue from there. https://t.co/GDrqU22YpT,1.0000000000000002
1170188,"@AppleSupport excuse me,, I have a 7 plus and it says the battery last longer, I’ve been on my phone for 5 mins, it was on 28 now it’s on 23",battery_charging,battery_charging,"Sorry you're experiencing this issue. Based on similar Apple Support cases, we'd recommend continuing with Apple Support so the issue can be investigated further.",ESCALATE,Historical evidence is only moderate (similarity=0.297); human review is safer.,-.- @AppleSupport excuse me https://t.co/reKtwJ3fiu,"@326300 We'd like to help. What version of iOS are you on? If you remove and reinstall the Twitter app, does it work as expected?",0.2967226068695846,@AppleSupport excuse me https://t.co/Ci41SFmxWy,@127937 Join us in DM and let us know which country you are located in. https://t.co/GDrqU22YpT,0.2967226068695846,@115948 @AppleSupport Excuse me??? https://t.co/IYfswng0P1,@290079 We'd love to help out. What device are you currently using?,0.26140874295859784
87139,@AppleSupport battery awful since update IOS 11.1 why?? Can I go back and undo update??,battery_charging,battery_charging,Sorry you're having trouble with this. We'd be happy to look into it further. Please send us a DM so we can get more details and help you.,ESCALATE,Historical evidence is only moderate (similarity=0.305); human review is safer.,@AppleSupport How can I go back to Ios working version #apple #ihatescreenfreeze,@267173 We'd like to help. Tell us more about the issue you're encountering with your device via DM. We'll go from there. https://t.co/GDrqU22YpT,0.30472516279609246,@AppleSupport Battery 🔋,@207588 Let's take this to DM so we can better assist you. https://t.co/GDrqU22YpT,0.29448148474967945,@AppleSupport iOS 11 sucks can I go back to 10?,@134527 We'd be happy to assist you with any issues. Tell us more about the problems you're encountering in iOS 11 via DM. https://t.co/GDrqU22YpT,0.28750035894978127
446519,iPhone 8+ screen goes dark. Auto brightness is disabled and it still goes dark what is going on? 📱@AppleSupport,device_issue,device_issue,"Sorry you're experiencing this issue. Based on similar Apple Support cases, we'd recommend continuing with Apple Support so the issue can be investigated further.",ESCALATE,Historical evidence is only moderate (similarity=0.369); human review is safer.,What is going on @AppleSupport,"@487579 We've got your back. If you're having trouble with autocorrect, check this out, and see if it helps: https://t.co/uQeXsr9Kz9",0.3686235160482746,WHAT is going on @AppleSupport?? https://t.co/k6ttv6RdFx,@500875 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,0.32941382714771167,What is going on @AppleSupport ? https://t.co/HuJtyW8Zbl,@460695 Hey we can help. Let's continue in DM to have a closer look. https://t.co/GDrqU22YpT,0.32941382714771167
813468,Latest @115858 update has removed half of my contacts. Cmon Apple,device_issue,ios_update,Sorry you're having trouble with this. We'd be happy to look into it further. Please send us a DM so we can get more details and help you.,ESCALATE,Historical evidence is only moderate (similarity=0.355); human review is safer.,@115858 why did I WAKE UP TO HALF OF MY CONTACTS MISSING. YOU GUYS SUCKKKKKKKK!,@196716 We'd like to look into this with you further. DM us to get started. https://t.co/GDrqU22YpT,0.3550710030353196,Why does System use half of my capacity?! @115858 @AppleSupport https://t.co/aW4FWJjoR4,"@482300 Thanks for reaching out. We'd like to help you out. To start, DM us which country you're currently located in. https://t.co/GDrqU22YpT",0.2937149921787322,My latest @115858 update drains the crap out of my battery 😞,@373724 We're here to help. DM us what country or region you're located in. https://t.co/GDrqU22YpT,0.29048449336574744
867456,@AppleSupport Yes please. For the sake of freeing up a bit of memory space. Thanks,device_issue,other_support,"Sorry you're experiencing this issue. Based on similar Apple Support cases, we'd recommend continuing with Apple Support so the issue can be investigated further.",ESCALATE,Historical evidence is only moderate (similarity=0.437); human review is safer.,@AppleSupport For the sake of it : 11.0.3 (15A432),@330650 Do you notice the crashes during anything more so than others? And do any steps you take temporarily remedy or help?,0.43733934104068894,@AppleSupport Yes please. I’m in the U.S.,"@200409 Great! For assistance, you can use the contact options listed here: https://t.co/8yjRd1Xo0i",0.37874912876115446,"@AppleSupport For the sake of my sanity, please, anyone, tell me how to save this paper before my computer explodes.",@638659 We'd be happy to look into this with you.  Please reach out to us via DM and we'll get started. https://t.co/GDrqU22YpT,0.3512758570791158
2558745,@AppleSupport No not for the videos. Only audios,app_issue,other_support,Sorry you're having trouble with this. We'd be happy to look into it further. Please send us a DM so we can get more details and help you.,AUTO-HANDLE,Strong historical evidence was found (similarity=0.520) for this support issue.,@AppleSupport No I’m not,"@496786  Let's continue working via DM, so we can look into some additional support options. https://t.co/GDrqU22YpT",0.5197639827310004,@AppleSupport No not previously,@258646 We'd like to gather some more information for better troubleshooting. Can you DM us the country you are located in? https://t.co/GDrqU22YpT,0.4295419738782027,@AppleSupport No not really.,"@200233 Okay, got it!  Let us know if these steps help resolve that for you: https://t.co/3WF5Z1DBGa",0.39860962310432024
601394,"@AppleSupport I was just updating Sierra on my Mac and an error occurred and it restarted  and now my computer won't reboot, it's 1/3 loading and then it shuts off, ive tried recovery mode but it won't let me!!",ios_update,device_issue,"Sorry you're experiencing this issue. Based on similar Apple Support cases, we'd recommend continuing with Apple Support so the issue can be investigated further.",ESCALATE,Historical evidence is weak (similarity=0.222).,@AppleSupport Access The Ipod Then it Shuts Off Again,"@248715 Got it, thanks. Do you notice this occurs more often when using a particular app or is it any use?",0.2217193540485992,@AppleSupport Just Facebook all other downloaded fine and it won’t let me click on it to stop it . I restarted phone restarted network and nothing,@406690 Are you able to download other apps while this is occurring?,0.20547694719200554,@115858 I’m trying to download Uber but it won’t let me,@393080 We know it's important to have your apps downloading correctly. We'd like to help. What happens when you try to download it?,0.19964743925317008
1683422,"Dear @AppleSupport I’m really tired of the camera turning Live, Flash and HDR on after I keep turning them off. Please fix this.",device_issue,device_issue,Sorry you're having trouble with this. We'd be happy to look into it further. Please send us a DM so we can get more details and help you.,ESCALATE,Historical evidence is only moderate (similarity=0.304); human review is safer.,@AppleSupport I'm really tired of my constant unresolved issues,"@789328 We don't want to see you left without answers. Send us a DM and tell us more about what's going on, and we'll find a way to help. https://t.co/GDrqU22YpT",0.30367844543036215,@AppleSupport I have the lastest version and I keep turning them off from the control center and they keep turning on,@274300 Toggling them from the Control Center disconnects Wi-Fi/Bluetooth accessories. Read about it here: https://t.co/G7BHuQnDS6,0.2994391512350739,@115858 fix this stupid glitch please i’m really tired of i️t,"@662417 Thanks for contacting us, this issue was resolved with the software update for iOS version 11.1.1. Please visit: https://t.co/xXaXeeSRt9",0.2634605064037308
2477608,@AppleSupport Still happeninh yes. And I’m using a standard Apple Keyboard. We don’t have any others.,device_issue,device_issue,"Sorry you're experiencing this issue. Based on similar Apple Support cases, we'd recommend continuing with Apple Support so the issue can be investigated further.",ESCALATE,Historical evidence is only moderate (similarity=0.384); human review is safer.,@AppleSupport we don’t have cent sign???,"@822633 We can help. Touch and hold the $ key, then slide to choose one of the options. Read more here: https://t.co/L2Qp1hJ1RT",0.38361650241897394,@AppleSupport Yes! And I don’t have any issues on the Mac,@204478 Let's meet up in DM to discuss further options for this. https://t.co/GDrqU22YpT,0.34717901365570253,@AppleSupport Yes .1 and .2,@172676 Which iPhone do you have? Have you tried any steps to fix this? DM us so we can gather more details to look into this with you. https://t.co/GDrqU22YpT,0.30879358505221544
2286244,"@AppleSupport I ain't stuck anymore cause I just reseted it completely. But sometimes it stills freezes between apps.. Like when I have to shut everything down to open Instagram (gets a white screen). I can't restore in iTunes, since it does not sync. And Windows find it.",app_issue,app_issue,"Sorry you're experiencing this issue. Based on similar Apple Support cases, we'd recommend continuing with Apple Support so the issue can be investigated further.",ESCALATE,Historical evidence is weak (similarity=0.191).,"@AppleSupport My iPhone can't sync via iTunes. I had to reset completely because since iOS 11, it gets stuck/frozen and now I can't restore it. I've tried everything that I can find in your website, and I won't updated it via Wi-Fi anymore, since it sucks!","@664340 We want to do our best to help with this. We want to make sure your phone is working properly and up-to-date. What screen are you currently on? When you choose the option to restore in iTunes, where does it stop or get stuck in that process?",0.1905873888177083,"@AppleSupport No, it varies between apps.",@324675 What's the exact version of iOS you are running? Go to Settings &gt; General &gt; About. Let's get to the bottom of this in DM: https://t.co/GDrqU2kzhr,0.18395494394339584,@AppleSupport Not always but sometimes it appears .,"@163014 OK, do you experience the same behavior after you restart your iPhone?",0.1648219950928131
2897720,@AppleSupport Could you help? Tweet above.,connectivity,other_support,Sorry you're having trouble with this. We'd be happy to look into it further. Please send us a DM so we can get more details and help you.,AUTO-HANDLE,Strong historical evidence was found (similarity=0.561) for this support issue.,@AppleSupport could you help me diagnose my iPhone battery?,@707137 We understand how important having a functioning battery can be. We're here to help. Please meet us in DM and we'll take a further look into this with you. https://t.co/GDrqU22YpT,0.5610319784576304,@AppleSupport Could you help with my iPhone battery? Its empty in 22 hours. iPhone 7 Plus,@193141 Thanks for contacting us. We'd like to help out the best we can. Please meet us in DM. https://t.co/GDrqU22YpT,0.4567284179715511,"@AppleSupport @705949 Hi! Me too, could you help me?",@705950 Please DM us and let us know which country you're located in. https://t.co/GDrqU22YpT,0.45610745647064554
2018946,"On an unrelated note, the iPhone 8 has a major touch-responsiveness issue. I can’t believe this is what we get for USD 1000 @AppleSupport",device_issue,device_issue,"Sorry you're experiencing this issue. Please make sure your device is running the latest available software update. If the issue continues, please contact Apple Support with more details.",ESCALATE,Historical evidence is weak (similarity=0.208).,"👁 can’t believe this, @115858. Did no one test the update?",@530917 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,0.2077533618129141,"this is what I get for trying to update my mac

cc: @AppleSupport https://t.co/sDF3kFC5T4",@286908 We're here for you. Try these steps: https://t.co/e6K2eEkP98 Let us know if you have any questions.,0.2014150103447079,Can’t believe this iOS 11.1.. glitchy as heck on my device... @AppleSupport https://t.co/1SxGzF1qTh,@612792 Thanks for reaching out to us for support. We would love to help you. Please DM us so that we can look into this together. https://t.co/GDrqU22YpT,0.1958007347942596
1614441,@AppleSupport I don’t want to keep auto correct turned off so please fix this “I” glitch 😭,device_issue,device_issue,"Sorry you're experiencing this issue. Based on similar Apple Support cases, we'd recommend continuing with Apple Support so the issue can be investigated further.",ESCALATE,Historical evidence is only moderate (similarity=0.356); human review is safer.,Fix this auto correct @AppleSupport 😒 I️,"@484275 We can fix that. Check out this article, it should do the trick: https://t.co/xU1AGHStV6",0.35629797055426443,i️ don’t want to keep seeing these symbols so please fix this so i️ can type the letter between H and J @AppleSupport,@595739 Thanks for reaching out. We have a workaround for this here: https://t.co/xXaXeeSRt9 DM us if you still need help. https://t.co/GDrqU22YpT,0.3461119685882391,@115858 please fix this I.T glitch.,"@238228 Let's work together to get this figured out. To start, can you tell us what version of iOS you're using? Here's how to find it: https://t.co/ZTw54HL4Rm",0.3355908901497197
1991145,Dammit @115858 ! Fix the issue with “I️” the fck!,device_issue,other_support,"Sorry you're experiencing this issue. Please make sure your device is running the latest available software update. If the issue continues, please contact Apple Support with more details.",AUTO-HANDLE,Strong historical evidence was found (similarity=0.534) for this support issue.,Dammit @115858 fix your iOS,"@662959 We recently released an iOS update, 11.1.1, that contains a fix for autocorrect issues. Let’s be sure to back up your device prior to updating. How to back up: https://t.co/4f8hwT5to6",0.5338780554872178,@AppleSupport FIX THE ISSUE WITH THE I️,@490778 We'll get this figured out. Check out the steps here: https://t.co/xU1AGHStV6 DM us any questions. https://t.co/GDrqU22YpT,0.5334957799435264,@115858 @AppleSupport FIX THE ISSUE WITH THE ‘I️’!!!!!!!! 😡😡😡,@511700 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,0.5210163645867406
448338,"@AppleSupport Thanks. I’m literally always on WiFi, home or other networks. Automatic dlds are on on all devices. It’s happening on several iPhones and iPads with different Apple ids. It looks like the auto dld wakes up when I enter the AppStore, and then I have a lot of apps late.",app_issue,connectivity,Sorry you're having trouble with this. We'd be happy to look into it further. Please send us a DM so we can get more details and help you.,ESCALATE,Historical evidence is weak (similarity=0.176).,"@AppleSupport Exactly, on all devices.","@777498 Let's get that list showing your current favorites. What iOS and macOS versions are in use? For iOS, go to Settings &gt; General &gt; About. For Mac, this shows where to look: https://t.co/gDJRkHfro3

Let us know in DM. https://t.co/GDrqU22YpT",0.1760556210477047,"@AppleSupport My home app is installed, but all of my smart devices are gone from the app. They are available on other iPhones and iPads though.",@501471 Let's take this to DM so we can better assist you. https://t.co/GDrqU22YpT,0.1636001271220188,@AppleSupport All devices,@754883 DM us some additional information such as if you see that the iCloud Music Library is still enabled on those devices. We'll look into more options there. https://t.co/GDrqU22YpT,0.16248977689893906
2680030,"@AppleSupport any chance you guys know why itunes wont install on my PC? Windows 10, and the first time I have installed it on this PC.",app_issue,other_support,"Sorry you're experiencing this issue. Based on similar Apple Support cases, we'd recommend continuing with Apple Support so the issue can be investigated further.",ESCALATE,Historical evidence is only moderate (similarity=0.263); human review is safer.,@AppleSupport I have a PC laptop (Windows 10) and this is the message that comes up https://t.co/8lmDLi4EUP,@218251 Thanks for that. Let's try the suggestions here to see if they help: https://t.co/AziulTKlil,0.26257493218573974,@AppleSupport Windows 10,@483185 We received your DM and so you can expect to hear from us there shortly. https://t.co/GDrqU22YpT,0.22062108981148462,@AppleSupport Windows 10,@528980 We've received your DM and will continue working with you there. Keep an eye out for our response. Thanks!,0.22062108981148462
1908188,"@AppleSupport since update to iOS 11.0.3 my iPhone SE keeps freezing, turning on apps and battery life is awful. Please help",ios_update,battery_charging,Sorry you're having trouble with this. We'd be happy to look into it further. Please send us a DM so we can get more details and help you.,ESCALATE,Historical evidence is only moderate (similarity=0.365); human review is safer.,@AppleSupport @347987 11.0.3 and the battery life is AWFUL,@347986 Let's help. Please DM us and we can go from there together. https://t.co/GDrqU22YpT,0.36492173006302286,Seriously @AppleSupport my battery life is awful!!!!,@225311 We know how important your battery life is and we're here to help. What iOS version are you on?,0.32352868392250916,@AppleSupport these last two updates for my iPhone 7 really sucks keeps freezing and light adjustment keeps going off and battery life is awful,"@666704 We're here for you! Send us a DM with your current iOS version, and we'll take a closer look at the issues you've been experiencing together. https://t.co/GDrqU22YpT",0.27972460139641053
1162159,Anyone got a way of stopping this @115858 message popping up all day? Or is it time to buy a @1647 @AppleSupport https://t.co/NMK1dmlHv8,app_issue,order_purchase,Sorry you're having trouble with this. We'd be happy to look into it further. Please send us a DM so we can get more details and help you.,ESCALATE,"Purchase, refund, and order issues may require transaction-specific support.",I think it’s time to get a @1647 @115858 iOS 11 is the worst https://t.co/KWsVwkir3B,@571605 Let's look into that. Send us a DM and we'll go from there. https://t.co/GDrqU22YpT,0.27845036348245633,@AppleSupport hey....why is this popping up all the time? https://t.co/IknDx5TMpZ,"@588552 We can partner with you to look into this. DM us the iOS version your iPhone is on currently, and we’ll get started. https://t.co/GDrqU22YpT",0.2628467096049427,"I guess it's time to move on. Change the BRAND. From iPhone 6+ to Samsung Note 8. @116333 @1647 @AppleSupport 
https://t.co/1NDXE3GrB4 https://t.co/Nd5rlNHyvb","@598976 Your camera is an essential part of your iPhone experience; we'll do all we can to help. To start, connect with us in DM: https://t.co/GDrqU22YpT",0.23679316674489923
2125015,🗣 FIX THE KEYBOARD GLITCH @115858,device_issue,device_issue,Sorry you're having trouble with this. We'd be happy to look into it further. Please send us a DM so we can get more details and help you.,AUTO-HANDLE,Strong historical evidence was found (similarity=0.608) for this support issue.,FIX. THE. GLITCH. @115858,"@118250 As we've been working on this in DM, let's continue in there. Please DM us the country you're located within here: https://t.co/GDrqU22YpT",0.6080352980802092,Fix the glitch @115858,"@231264 We recently released an iOS update, 11.1.1, that contains a fix for autocorrect issues. Let’s be sure to back up your device prior to updating. How to back up: https://t.co/4f8hwT5to6",0.6080352980802092,Fix the keyboard glitch @115858. I️ can’t keep buying crap. https://t.co/xoU4vT9sEx,@506517 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,0.6056214981351007
656295,"my game dont work on my phone anymore really want to cry. @AppleSupport This is the last straw, yall cant tell me how to fix the problem the phone is the problem. Im tired and ima need more help than what yall been doing",app_issue,device_issue,Sorry you're having trouble with this. We'd be happy to look into it further. Please send us a DM so we can get more details and help you.,ESCALATE,Historical evidence is only moderate (similarity=0.263); human review is safer.,@AppleSupport “ I️ “ is the problem,@664382 Let's look into this for you. iOS 11.1.1 was recently released and it includes a fix for autocorrect issues. Be sure to back up your device prior to updating. This page should help: https://t.co/80YRnjDFDk DM us if you run into any issues. https://t.co/GDrqU22YpT,0.26337064153486955,@AppleSupport what is the problem,@485381 We are here to help. Let's try the steps listed in this article. https://t.co/xU1AGHStV6.,0.24773081447335377,@AppleSupport what is the problem... I️ I️ I️,@449198 We'll be happy to take a look with you. Send us a DM with your current iOS version and iPhone model. https://t.co/GDrqU22YpT,0.24773081447335377
2285607,@115858 wtf why aren’t I getting message notifications????,device_issue,device_issue,"Sorry you're experiencing this issue. Please make sure your device is running the latest available software update. If the issue continues, please contact Apple Support with more details.",ESCALATE,Historical evidence is only moderate (similarity=0.400); human review is safer.,@115858 I️ I️ I️ I️ WTF why can’t I️ say I️,@525662 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,0.39981778464296824,I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️. @115858  Wtf?,"@646713 Here's help with that! iOS 11.1.1 was recently released and it includes a fix for autocorrect issues. Be sure to back up your device prior to updating, and DM us if the issue persists afterwards. How to back up: https://t.co/ui8Itz8ESg https://t.co/GDrqU22YpT",0.355614320090566,@115858 Wtf,"@592871 Thanks for reaching out. If you're on iOS 11.1, try this: https://t.co/xU1AGHStV6 Questions? Feel free to send us a DM. https://t.co/GDrqU22YpT",0.355614320090566
1277234,@AppleSupport what is the email address for your fraud team? Have received a dodgy email pertaining to be from you. Thanks,other_support,other_support,"Sorry you're experiencing this issue. Based on similar Apple Support cases, we'd recommend continuing with Apple Support so the issue can be investigated further.",ESCALATE,Historical evidence is only moderate (similarity=0.327); human review is safer.,@AppleSupport I have received a phishing email claiming to be from you.  Do you have an address to forward it onto?,"@586356 Yes, you can forward the email here: __email__. Additionally, check here for more info: https://t.co/LNMCdqt6fD",0.326695008386455,@AppleSupport Is it possible to change the email address for my apple id?,@695151 Great question! It's possible to change the primary email address used to sign into your Apple ID: https://t.co/xuZEqdPMFW,0.31903951831622923,@AppleSupport The email,@153246 How was your Apple ID changed? Let us know via DM. https://t.co/GDrqU22YpT,0.2832100726733967
553631,@AppleSupport help me. Every ten mins my phones doing this and my storage isn’t full 😩😩😩😩 It keeps restarting help. https://t.co/uwF71RNM8S,device_issue,device_issue,"Sorry you're experiencing this issue. Please make sure your device is running the latest available software update. If the issue continues, please contact Apple Support with more details.",ESCALATE,Historical evidence is only moderate (similarity=0.325); human review is safer.,I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ @AppleSupport #help https://t.co/vwfNMyHElq,@641929 We've just released an update to fix this. We do recommend creating a current backup of the data on your device before updating. Here's more about the new update: https://t.co/xU1AGHStV6 Let us know if this helps.,0.325001848380446,@AppleSupport help https://t.co/c4TvzJxB1r,@452636 Thanks for reaching out to us. Send us a DM and let us know which iOS version you're running. https://t.co/GDrqU22YpT,0.325001848380446,@AppleSupport HELP https://t.co/k2Vi8RBPRH,@555560 When this happens does the entire computer become unresponsive? Is it happening only in this app? Please DM us. https://t.co/GDrqU22YpT,0.325001848380446
